employee_id,department,location,job_level,employment_type,hiring_source,education,age,hire_date,exit_date,employment_status,exit_reason,time_to_hire_days,monthly_salary,commute_km,monthly_overtime_hours,engagement_score,performance_rating
EMP-0693,Customer Service,Jakarta,Staff,Permanent,Campus Hiring,D3,34,2024-03-25,,Active,,22,6500000,13.2,17.8,1.4,Exceeds Expectations
EMP-0694,Customer Service,Surabaya,Manager,Permanent,Internal Mobility,S1,30,2024-02-01,2025-06-28,Exited,Compensation,11,9100000,10.7,12.5,4.1,Meets Expectations
EMP-0695,Sales,Bandung,Supervisor,Permanent,Job Portal,S2,25,2025-11-30,,Active,,22,9200000,20.1,27.8,3.2,Exceeds Expectations
EMP-0696,Sales,Jakarta,Staff,Permanent,LinkedIn,D3,31,2024-09-21,,Active,,26,9900000,13.4,24.9,3.0,Meets Expectations
EMP-0697,Sales,Jakarta,Senior Staff,Permanent,Referral,S1,30,2024-11-10,,Active,,17,9300000,3.9,7.6,3.2,Meets Expectations
EMP-0698,Human Resources,Jakarta,Staff,Permanent,Internal Mobility,D3,20,2025-08-19,,Active,,15,6700000,33.9,20.6,4.8,Meets Expectations
EMP-0699,Customer Service,Surabaya,Senior Staff,Permanent,Campus Hiring,S1,35,2024-08-13,,Active,,37,7300000,11.9,10.5,3.2,Meets Expectations
EMP-0700,Finance,Jakarta,Staff,Contract,Campus Hiring,S1,33,2025-10-13,,Active,,21,12600000,24.9,0,4.5,Meets Expectations
EMP-0701,Marketing,Jakarta,Staff,Permanent,LinkedIn,S1,24,2025-10-06,,Active,,23,8500000,7.7,0,3.2,Meets Expectations
EMP-0702,Human Resources,Jakarta,Staff,Permanent,Job Portal,S1,21,2024-01-19,,Active,,23,8600000,24.1,18.1,3.3000000000000003,Exceeds Expectations
EMP-0703,Operations,Jakarta,Senior Staff,Permanent,Job Portal,S1,25,2024-09-15,,Active,,29,11100000,27.8,9.4,3.2,Meets Expectations
EMP-0704,Marketing,Bogor,Staff,Contract,Referral,S1,35,2025-11-29,,Active,,14,8400000,8.0,21.8,3.8000000000000003,Meets Expectations
EMP-0705,IT & Data,Jakarta,Senior Staff,Permanent,Referral,S1,22,2024-07-22,,Active,,10,11600000,10.9,19.1,3.1,Meets Expectations
EMP-0706,Customer Service,Surabaya,Staff,Permanent,Internal Mobility,S1,28,2024-07-21,,Active,,6,5100000,1,16.3,4.1,Meets Expectations
EMP-0707,Sales,Jakarta,Staff,Permanent,Job Portal,S1,26,2024-01-21,,Active,,36,11200000,24.6,17.4,3.7,Exceeds Expectations
EMP-0708,Human Resources,Bogor,Staff,Contract,Job Portal,D3,36,2025-10-29,,Active,,34,9900000,17.9,20.7,3.4,Meets Expectations
EMP-0709,Customer Service,Surabaya,Senior Staff,Contract,LinkedIn,S1,30,2025-11-05,2025-12-25,Exited,Personal Reason,28,9200000,10.3,16.6,4.0,Meets Expectations
EMP-0710,Marketing,Bandung,Supervisor,Permanent,Job Portal,S1,34,2025-01-21,,Active,,16,17300000,16.8,20.6,3.6,Meets Expectations
EMP-0711,Sales,Bogor,Senior Staff,Permanent,LinkedIn,D3,25,2025-03-22,,Active,,21,7300000,19.2,17.9,2.7,Exceeds Expectations
EMP-0712,Human Resources,Jakarta,Senior Staff,Permanent,Job Portal,S1,32,2025-07-10,,Active,,24,14100000,11.9,0,3.7,Meets Expectations
EMP-0713,Operations,Jakarta,Staff,Contract,Job Portal,S1,41,2024-03-27,,Active,,22,7300000,6.8,17.4,4.2,Meets Expectations
EMP-0714,Operations,Bandung,Staff,Permanent,Job Portal,S1,28,2024-04-29,,Active,,27,5000000,11.6,12.5,3.3,Exceeds Expectations
EMP-0715,Customer Service,Bogor,Staff,Permanent,LinkedIn,S1,30,2025-09-22,,Active,,28,5100000,7.7,15.5,3.6,Meets Expectations
EMP-0716,Operations,Bogor,Staff,Permanent,Internal Mobility,S1,25,2024-02-15,,Active,,17,7200000,1,9.7,4.9,Meets Expectations
EMP-0717,Customer Service,Jakarta,Staff,Permanent,LinkedIn,S1,23,2024-09-04,,Active,,30,8500000,9.5,25.8,3.2,Meets Expectations
EMP-0718,Operations,Jakarta,Staff,Contract,Job Portal,S1,36,2025-10-21,,Active,,19,7100000,22.6,2.2,3.7,Exceeds Expectations
EMP-0719,Customer Service,Bogor,Staff,Permanent,Campus Hiring,S1,27,2025-05-28,,Active,,39,8000000,13.0,6.4,2.2,Meets Expectations
EMP-0720,Marketing,Surabaya,Staff,Permanent,Agency,S1,39,2024-04-10,,Active,,27,7700000,1,2.4,2.8,Exceeds Expectations
EMP-0721,Operations,Bandung,Staff,Contract,Campus Hiring,SMA/SMK,23,2025-02-18,,Active,,36,8900000,20.8,6.8,3.5,Meets Expectations
EMP-0722,Sales,Jakarta,Staff,Permanent,LinkedIn,S2,25,2025-10-21,,Active,,26,8300000,13.5,12.7,4.1,Meets Expectations
EMP-0723,IT & Data,Bandung,Staff,Permanent,Job Portal,D3,34,2024-05-28,,Active,,28,14500000,15.1,20.8,4.3,Meets Expectations
EMP-0724,Operations,Bandung,Staff,Permanent,Campus Hiring,D3,32,2024-04-08,,Active,,33,9600000,8.2,15.9,2.5,Meets Expectations
EMP-0725,Marketing,Bandung,Staff,Permanent,LinkedIn,S1,24,2024-06-03,,Active,,18,10200000,10.8,6.4,3.8,Meets Expectations
EMP-0726,IT & Data,Jakarta,Senior Staff,Permanent,LinkedIn,S1,29,2025-08-02,,Active,,21,15100000,15.8,7.0,3.0,Meets Expectations
EMP-0727,Operations,Jakarta,Senior Staff,Permanent,Internal Mobility,S1,34,2024-05-07,,Active,,10,6600000,20.4,18.3,2.7,Meets Expectations
EMP-0728,Marketing,Jakarta,Supervisor,Permanent,Job Portal,D3,27,2025-06-28,2025-08-25,Exited,Better Opportunity,29,14200000,21.9,14.6,4.3,Meets Expectations
EMP-0729,Marketing,Jakarta,Staff,Permanent,Internal Mobility,S1,33,2024-11-09,2025-03-15,Exited,Better Opportunity,10,12900000,29.2,15.3,2.6,Meets Expectations
EMP-0730,Sales,Bogor,Senior Staff,Contract,Internal Mobility,S1,37,2024-08-03,,Active,,8,9500000,6.7,5.0,5,Exceeds Expectations
EMP-0731,Operations,Bandung,Senior Staff,Contract,Campus Hiring,S2,29,2025-02-24,,Active,,27,7100000,6.6,14.3,3.4,Meets Expectations
EMP-0732,Operations,Jakarta,Staff,Permanent,Internal Mobility,S1,31,2024-03-21,,Active,,6,7800000,10.0,0,3.6,Meets Expectations
EMP-0733,IT & Data,Jakarta,Staff,Permanent,Job Portal,S1,27,2025-02-09,2025-04-20,Exited,Career Growth,25,12900000,21.1,15.2,3.7,Needs Improvement
EMP-0734,Customer Service,Jakarta,Staff,Contract,Internal Mobility,S1,24,2024-01-08,2025-01-05,Exited,Compensation,5,6400000,15.6,19.5,3.9,Exceeds Expectations
EMP-0735,Sales,Jakarta,Manager,Contract,Job Portal,S1,36,2024-05-16,,Active,,29,19000000,21.5,28.4,4.6,Exceeds Expectations
EMP-0736,Customer Service,Bandung,Supervisor,Permanent,Internal Mobility,S1,29,2024-03-17,,Active,,15,9500000,14.3,6.5,3.9000000000000004,Meets Expectations
EMP-0737,Sales,Jakarta,Senior Staff,Permanent,Campus Hiring,S1,36,2025-11-03,,Active,,28,11900000,17.8,28.2,4.6,Meets Expectations
EMP-0738,Operations,Jakarta,Staff,Permanent,Campus Hiring,S1,35,2024-08-11,2025-06-21,Exited,Career Growth,24,8500000,5.9,3.5,3.7,Meets Expectations
EMP-0739,IT & Data,Bandung,Staff,Permanent,Campus Hiring,D3,39,2024-10-03,,Active,,32,15800000,7.2,16.5,4.9,Meets Expectations
EMP-0740,Finance,Jakarta,Staff,Permanent,Referral,S1,23,2024-06-19,,Active,,15,9500000,26.9,5.8,4.0,Meets Expectations
EMP-0741,Customer Service,Bogor,Supervisor,Contract,Internal Mobility,S1,20,2025-10-15,,Active,,13,10400000,1,25.9,2.6,Exceeds Expectations
EMP-0742,IT & Data,Bogor,Senior Staff,Permanent,LinkedIn,S1,32,2025-04-18,,Active,,26,21300000,20.8,0,2.9,Exceeds Expectations
EMP-0743,Operations,Bandung,Staff,Permanent,Campus Hiring,S1,32,2025-04-24,,Active,,32,6200000,1,9.4,3.5,Exceeds Expectations
EMP-0744,Marketing,Jakarta,Staff,Permanent,Job Portal,D3,32,2025-12-14,,Active,,23,11200000,21.3,6.9,4.4,Meets Expectations
EMP-0745,Human Resources,Surabaya,Staff,Permanent,LinkedIn,S1,29,2025-10-11,,Active,,28,11100000,12.7,15.9,4.1,Exceeds Expectations
EMP-0746,Customer Service,Jakarta,Staff,Permanent,Internal Mobility,S1,28,2024-02-20,,Active,,9,8500000,20.1,5.5,3.6,Meets Expectations
EMP-0747,Operations,Jakarta,Manager,Permanent,Referral,S2,20,2025-09-20,,Active,,13,12100000,11.9,12.7,4.0,Exceeds Expectations
EMP-0748,Marketing,Jakarta,Staff,Permanent,Internal Mobility,S1,25,2025-09-19,2025-11-30,Exited,Better Opportunity,13,9500000,14.5,6.6,3.0,Exceeds Expectations
EMP-0749,Sales,Surabaya,Staff,Contract,Campus Hiring,S1,38,2024-09-22,2025-10-11,Exited,Better Opportunity,28,7200000,31.6,24.5,2.5,Meets Expectations
EMP-0750,Sales,Jakarta,Staff,Permanent,LinkedIn,D3,37,2024-07-23,,Active,,21,10900000,30.1,17.1,4.1,Exceeds Expectations
EMP-0751,Sales,Jakarta,Manager,Permanent,Campus Hiring,S1,29,2025-10-02,,Active,,31,14400000,5.3,21.0,3.1,Meets Expectations
EMP-0752,Sales,Jakarta,Staff,Permanent,Job Portal,S1,29,2025-07-01,,Active,,28,6700000,16.3,13.2,4.6,Meets Expectations
EMP-0753,Sales,Jakarta,Staff,Contract,LinkedIn,S1,27,2024-12-10,,Active,,22,8000000,8.8,13.9,3.1,Exceeds Expectations
EMP-0754,Customer Service,Bogor,Senior Staff,Permanent,Job Portal,S1,28,2025-10-13,2025-12-21,Exited,Compensation,31,8100000,20.6,4.9,4.0,Meets Expectations
EMP-0755,Sales,Bogor,Senior Staff,Permanent,LinkedIn,S1,25,2025-12-13,,Active,,24,13200000,16.0,6.9,4.5,Meets Expectations
EMP-0756,Sales,Jakarta,Senior Staff,Permanent,Internal Mobility,S1,35,2025-02-12,,Active,,16,11800000,10.7,17.3,5,Meets Expectations
EMP-0757,Finance,Surabaya,Senior Staff,Permanent,Internal Mobility,S1,36,2025-05-16,2025-10-13,Exited,Better Opportunity,12,13200000,3.7,0,2.9000000000000004,Meets Expectations
EMP-0758,Sales,Bogor,Staff,Permanent,LinkedIn,S1,29,2025-10-22,,Active,,20,5600000,13.6,10.9,5,Needs Improvement
EMP-0759,Sales,Bogor,Staff,Permanent,LinkedIn,S1,30,2024-05-21,,Active,,30,10100000,7.8,5.2,4.7,Meets Expectations
EMP-0760,Operations,Jakarta,Manager,Contract,Referral,S1,30,2025-02-26,2025-10-24,Exited,Better Opportunity,17,15600000,14.1,13.4,3.0,Exceeds Expectations
EMP-0761,Operations,Jakarta,Senior Staff,Permanent,LinkedIn,S1,38,2024-12-07,,Active,,20,7200000,30.1,13.6,3.2,Meets Expectations
EMP-0762,Finance,Bogor,Senior Staff,Permanent,Internal Mobility,SMA/SMK,32,2025-03-26,,Active,,10,9100000,1,16.8,3.0,Meets Expectations
EMP-0763,IT & Data,Jakarta,Staff,Permanent,Internal Mobility,SMA/SMK,37,2025-06-16,,Active,,15,14300000,21.8,7.2,3.4000000000000004,Meets Expectations
EMP-0764,Finance,Bandung,Senior Staff,Permanent,Job Portal,S1,32,2025-08-11,,Active,,37,10500000,10.0,8.4,2.0,Exceeds Expectations
EMP-0765,Finance,Jakarta,Staff,Permanent,Campus Hiring,S1,32,2025-10-04,2025-12-08,Exited,Better Opportunity,41,11600000,12.0,19.2,2.7,Meets Expectations
EMP-0766,Operations,Bandung,Senior Staff,Permanent,Job Portal,S1,31,2024-10-28,,Active,,25,11100000,14.6,11.9,3.2,Meets Expectations
EMP-0767,Human Resources,Surabaya,Staff,Permanent,Job Portal,S1,24,2024-05-28,,Active,,21,10200000,15.2,10.9,3.8,Meets Expectations
EMP-0768,IT & Data,Jakarta,Staff,Permanent,Campus Hiring,S1,23,2025-11-06,,Active,,24,15900000,18.9,9.2,4.0,Meets Expectations
EMP-0769,Operations,Jakarta,Manager,Contract,Campus Hiring,S1,32,2025-10-02,,Active,,38,16800000,9.9,7.1,2.8,Meets Expectations
EMP-0770,Operations,Bogor,Staff,Permanent,Referral,S1,26,2025-11-11,,Active,,16,5300000,7.4,13.5,4.2,Meets Expectations
EMP-0771,Sales,Surabaya,Senior Staff,Permanent,Internal Mobility,S1,28,2025-08-11,,Active,,13,7700000,18.9,25.5,3.2,Meets Expectations
EMP-0772,Sales,Jakarta,Staff,Contract,Job Portal,SMA/SMK,24,2025-01-18,,Active,,27,9000000,27.5,15.9,3.8,Meets Expectations
EMP-0773,Customer Service,Jakarta,Staff,Permanent,Job Portal,S1,31,2025-05-02,,Active,,12,8200000,13.0,22.1,2.4,Meets Expectations
EMP-0774,Customer Service,Bandung,Supervisor,Permanent,Internal Mobility,S1,26,2024-06-14,,Active,,7,9800000,7.2,19.3,2.5000000000000004,Exceeds Expectations
EMP-0775,Marketing,Bandung,Staff,Contract,Referral,S2,31,2025-03-18,,Active,,10,10800000,15.7,11.1,3.7,Meets Expectations
EMP-0776,Finance,Bandung,Manager,Permanent,Job Portal,S1,35,2025-09-04,,Active,,37,13400000,9.1,21.0,3.2,Meets Expectations
EMP-0777,Operations,Jakarta,Staff,Permanent,Job Portal,S1,21,2025-08-08,2025-12-15,Exited,Compensation,27,9200000,9.3,25.6,3.6,Meets Expectations
EMP-0778,Customer Service,Jakarta,Staff,Permanent,Job Portal,S1,33,2025-11-14,2025-12-29,Exited,Personal Reason,29,6200000,7.7,11.8,3.9,Meets Expectations
EMP-0779,Customer Service,Bandung,Staff,Permanent,Job Portal,S1,27,2025-09-13,,Active,,23,7300000,1,5.9,4.2,Meets Expectations
EMP-0780,Human Resources,Bogor,Senior Staff,Permanent,Internal Mobility,S1,38,2024-08-29,,Active,,16,12400000,16.6,13.9,4.6000000000000005,Meets Expectations
EMP-0781,Human Resources,Surabaya,Senior Staff,Contract,Referral,S1,35,2025-07-08,,Active,,21,10200000,13.5,15.1,4.6000000000000005,Exceeds Expectations
EMP-0782,Marketing,Jakarta,Staff,Contract,LinkedIn,S1,33,2025-06-29,2025-12-16,Exited,Compensation,24,6100000,25.1,6.0,3.2,Meets Expectations
EMP-0783,Human Resources,Jakarta,Staff,Permanent,Job Portal,S1,23,2024-07-23,,Active,,33,8300000,14.2,0,2.6,Exceeds Expectations
EMP-0784,IT & Data,Bandung,Senior Staff,Permanent,Campus Hiring,S1,31,2024-02-28,,Active,,27,11400000,1,6.0,2.1,Meets Expectations
EMP-0785,IT & Data,Surabaya,Senior Staff,Permanent,LinkedIn,S1,28,2025-06-12,,Active,,27,11600000,16.6,4.9,3.5,Meets Expectations
EMP-0786,Human Resources,Jakarta,Senior Staff,Contract,Referral,S1,21,2024-12-17,,Active,,14,13500000,8.9,27.0,3.4000000000000004,Meets Expectations
EMP-0787,Operations,Jakarta,Senior Staff,Permanent,LinkedIn,S1,30,2025-10-04,,Active,,18,11900000,20.2,10.8,3.1,Meets Expectations
EMP-0788,Sales,Jakarta,Staff,Permanent,Referral,S1,33,2024-12-02,,Active,,19,5700000,1,8.2,3.6,Meets Expectations
EMP-0789,Sales,Bandung,Staff,Permanent,Internal Mobility,S1,28,2025-03-04,,Active,,12,10000000,6.1,33.4,2.0000000000000004,Meets Expectations
EMP-0790,Human Resources,Jakarta,Senior Staff,Permanent,LinkedIn,D3,25,2024-10-06,,Active,,21,9200000,19.4,1.7,3.2,Meets Expectations
EMP-0791,Sales,Jakarta,Supervisor,Permanent,Job Portal,S1,34,2024-01-02,,Active,,23,11900000,21.5,12.0,3.5,Meets Expectations
EMP-0792,Operations,Bandung,Staff,Contract,Internal Mobility,S1,28,2025-10-07,2025-12-30,Exited,Workload,7,9300000,5.2,9.8,3.2,Meets Expectations
EMP-0793,IT & Data,Bandung,Staff,Permanent,LinkedIn,S2,25,2025-02-20,2025-04-07,Exited,Better Opportunity,26,8200000,23.5,0,3.3,Meets Expectations
EMP-0794,Sales,Bogor,Staff,Contract,LinkedIn,D3,20,2025-02-25,,Active,,16,7100000,4.0,4.0,4.5,Needs Improvement
EMP-0795,Operations,Bandung,Manager,Permanent,Internal Mobility,S1,25,2024-09-13,,Active,,7,14100000,7.1,10.9,3.9000000000000004,Meets Expectations
EMP-0796,Sales,Jakarta,Staff,Permanent,Job Portal,S1,33,2024-09-10,,Active,,21,11200000,14.1,28.4,2.4,Exceeds Expectations
EMP-0797,Sales,Jakarta,Staff,Permanent,Job Portal,S1,37,2024-10-23,,Active,,28,6200000,6.2,16.9,4.2,Needs Improvement
EMP-0798,Finance,Jakarta,Staff,Contract,Campus Hiring,D3,24,2025-07-02,,Active,,32,12900000,7.6,4.5,4.9,Meets Expectations
EMP-0799,Marketing,Jakarta,Staff,Permanent,Campus Hiring,S1,32,2025-01-27,,Active,,37,10500000,10.7,11.3,4.4,Meets Expectations
EMP-0800,Finance,Surabaya,Staff,Permanent,LinkedIn,S1,29,2024-01-28,,Active,,19,11600000,11.1,7.0,3.5,Exceeds Expectations
EMP-0801,Operations,Jakarta,Staff,Contract,Job Portal,SMA/SMK,27,2025-04-14,2025-11-25,Exited,Personal Reason,29,7000000,25.3,15.6,3.4,Meets Expectations
EMP-0802,Sales,Jakarta,Senior Staff,Permanent,Job Portal,D3,32,2024-09-20,,Active,,40,14000000,25.2,14.1,5,Meets Expectations
EMP-0803,Customer Service,Jakarta,Staff,Permanent,Job Portal,S2,24,2024-01-01,,Active,,22,7200000,22.9,20.7,3.0,Meets Expectations
EMP-0804,Sales,Jakarta,Staff,Permanent,Internal Mobility,S1,36,2024-04-03,,Active,,5,10600000,17.5,11.4,4.8,Meets Expectations
EMP-0805,Customer Service,Jakarta,Supervisor,Contract,Job Portal,S1,41,2025-09-25,,Active,,22,11900000,8.8,13.4,4.0,Meets Expectations
EMP-0806,Operations,Bandung,Staff,Permanent,Job Portal,S1,25,2024-08-28,2025-12-11,Exited,Personal Reason,23,7400000,2.0,16.0,3.7,Meets Expectations
EMP-0807,Operations,Bandung,Staff,Permanent,Job Portal,SMA/SMK,27,2025-11-10,,Active,,32,7100000,13.5,16.6,2.8,Meets Expectations
EMP-0808,IT & Data,Jakarta,Manager,Permanent,LinkedIn,S1,31,2025-04-07,,Active,,24,15700000,13.0,24.5,3.2,Meets Expectations
EMP-0809,Marketing,Bogor,Supervisor,Permanent,Campus Hiring,S1,24,2025-06-23,,Active,,29,13400000,11.8,0,3.8,Exceeds Expectations
EMP-0810,Operations,Jakarta,Senior Staff,Permanent,Campus Hiring,S1,33,2024-03-28,2025-11-23,Exited,Career Growth,32,11000000,9.1,20.4,3.3000000000000003,Meets Expectations
EMP-0811,Finance,Jakarta,Staff,Permanent,Internal Mobility,S1,27,2025-08-20,,Active,,9,11900000,17.8,1.2,3.8000000000000003,Meets Expectations
EMP-0812,Operations,Jakarta,Staff,Permanent,Campus Hiring,S1,28,2025-01-16,,Active,,30,7000000,13.8,24.9,4.1,Meets Expectations
EMP-0813,Sales,Jakarta,Senior Staff,Permanent,Agency,S1,32,2024-09-14,,Active,,12,10400000,14.9,15.1,3.4,Exceeds Expectations
EMP-0814,Customer Service,Jakarta,Senior Staff,Permanent,Job Portal,D3,24,2025-12-04,,Active,,27,9700000,12.6,20.1,3.5,Exceeds Expectations
EMP-0815,Human Resources,Jakarta,Staff,Permanent,Job Portal,S1,41,2025-07-13,2025-10-16,Exited,Better Opportunity,29,6600000,22.8,8.1,2.9,Meets Expectations
EMP-0816,Operations,Bandung,Supervisor,Permanent,Job Portal,S1,33,2024-04-24,,Active,,30,8400000,1.2,0,3.6,Meets Expectations
EMP-0817,Customer Service,Jakarta,Staff,Contract,Job Portal,S1,31,2025-07-24,2025-09-29,Exited,Career Growth,28,6100000,15.8,16.8,2.7,Meets Expectations
EMP-0818,Customer Service,Jakarta,Manager,Contract,Internal Mobility,S2,24,2024-04-23,,Active,,5,13600000,32.2,14.6,3.1,Meets Expectations
EMP-0819,IT & Data,Jakarta,Staff,Contract,LinkedIn,D3,20,2024-09-23,,Active,,20,17400000,17.3,9.7,2.7,Meets Expectations
EMP-0820,Finance,Bogor,Staff,Permanent,Campus Hiring,S1,27,2025-03-09,,Active,,33,9100000,12.3,22.0,3.4,Meets Expectations
EMP-0821,Sales,Jakarta,Staff,Permanent,Referral,S2,33,2025-12-03,,Active,,13,6000000,10.7,18.8,3.1,Meets Expectations
EMP-0822,Customer Service,Bogor,Staff,Contract,Agency,S1,31,2025-02-28,,Active,,19,5800000,8.1,20.5,3.8000000000000003,Meets Expectations
EMP-0823,Operations,Jakarta,Senior Staff,Permanent,Internal Mobility,D3,24,2024-12-07,,Active,,13,7800000,17.8,8.1,4.0,Meets Expectations
EMP-0824,Customer Service,Bogor,Senior Staff,Permanent,Job Portal,S1,29,2025-07-16,,Active,,26,8800000,6.6,7.6,3.2,Meets Expectations
EMP-0825,Operations,Jakarta,Senior Staff,Permanent,Job Portal,S1,21,2025-12-02,,Active,,28,7500000,17.2,19.8,1.7000000000000002,Meets Expectations
EMP-0826,Operations,Bandung,Manager,Permanent,Internal Mobility,S1,27,2025-04-10,2025-10-27,Exited,Career Growth,11,17400000,9.5,18.6,4.8,Meets Expectations
EMP-0827,Sales,Surabaya,Staff,Permanent,Job Portal,S2,24,2025-11-06,,Active,,21,11300000,1,8.2,3.4,Meets Expectations
EMP-0828,Finance,Jakarta,Manager,Contract,Job Portal,S1,29,2024-06-14,2024-08-24,Exited,Compensation,32,16900000,23.3,10.1,2.8,Meets Expectations
EMP-0829,Operations,Jakarta,Senior Staff,Permanent,Referral,S1,25,2024-03-08,,Active,,14,11100000,12.3,24.3,3.9,Meets Expectations
EMP-0830,Sales,Surabaya,Staff,Contract,LinkedIn,S1,28,2025-05-28,,Active,,27,7300000,4.8,15.4,3.9,Meets Expectations
EMP-0831,IT & Data,Jakarta,Supervisor,Permanent,Job Portal,S1,32,2024-03-24,,Active,,29,14400000,10.8,20.9,3.8000000000000003,Meets Expectations
EMP-0832,Operations,Jakarta,Staff,Permanent,Referral,SMA/SMK,25,2025-06-03,,Active,,6,5700000,12.0,14.7,4.3,Meets Expectations
EMP-0833,Operations,Jakarta,Senior Staff,Contract,Internal Mobility,S1,26,2025-08-26,,Active,,7,10100000,12.8,14.5,5,Meets Expectations
EMP-0834,Operations,Surabaya,Staff,Permanent,Job Portal,S1,33,2024-08-18,,Active,,29,5100000,8.4,6.3,3.6,Meets Expectations
EMP-0835,Customer Service,Bandung,Staff,Permanent,Job Portal,S2,26,2025-07-14,,Active,,30,6900000,1,17.7,3.1,Meets Expectations
EMP-0836,Customer Service,Jakarta,Staff,Contract,Campus Hiring,S1,31,2024-04-25,2024-06-17,Exited,Compensation,27,6900000,10.0,23.3,2.9,Meets Expectations
EMP-0837,IT & Data,Jakarta,Senior Staff,Contract,LinkedIn,S1,38,2025-03-04,,Active,,17,14300000,18.8,11.6,3.8,Meets Expectations
EMP-0838,Operations,Jakarta,Staff,Contract,Campus Hiring,S1,39,2024-06-25,2025-01-05,Exited,Contract End,33,9400000,12.0,17.0,4.0,Meets Expectations
EMP-0839,IT & Data,Jakarta,Staff,Permanent,Job Portal,S1,30,2024-02-27,,Active,,27,10300000,8.9,14.6,3.6,Meets Expectations
EMP-0840,Operations,Bogor,Staff,Permanent,Job Portal,S1,33,2024-07-29,,Active,,21,6200000,14.3,2.3,4.8,Exceeds Expectations
EMP-0841,Marketing,Bandung,Staff,Permanent,Referral,D3,37,2025-12-03,,Active,,16,10400000,7.9,21.0,3.9,Meets Expectations
EMP-0842,Customer Service,Bandung,Staff,Permanent,Job Portal,S1,30,2025-11-14,,Active,,29,8100000,22.5,16.1,3.9,Exceeds Expectations
EMP-0843,Customer Service,Bogor,Staff,Permanent,Referral,SMA/SMK,28,2024-09-04,,Active,,19,5400000,6.1,5.1,4.2,Meets Expectations
EMP-0844,Human Resources,Jakarta,Supervisor,Permanent,Job Portal,S1,24,2025-05-18,,Active,,27,10400000,6.2,6.6,3.9,Exceeds Expectations
EMP-0845,Sales,Jakarta,Staff,Contract,Campus Hiring,S2,31,2024-11-05,,Active,,37,8700000,6.9,13.5,4.8,Meets Expectations
EMP-0846,Operations,Bandung,Supervisor,Contract,Internal Mobility,S1,23,2024-05-12,,Active,,14,14300000,11.9,20.1,3.6,Meets Expectations
EMP-0847,Customer Service,Bandung,Staff,Permanent,Referral,S1,27,2025-03-05,,Active,,16,7600000,1,16.6,3.1,Meets Expectations
EMP-0848,IT & Data,Surabaya,Staff,Permanent,Job Portal,D3,28,2024-05-21,,Active,,28,17200000,10.7,15.4,2.8,Meets Expectations
EMP-0849,Sales,Jakarta,Staff,Permanent,Internal Mobility,D3,31,2025-05-19,2025-08-10,Exited,Workload,6,7800000,24.9,12.1,3.8000000000000003,Needs Improvement
EMP-0850,Marketing,Jakarta,Staff,Permanent,LinkedIn,S1,26,2025-01-09,,Active,,18,6600000,13.3,5.8,3.4,Meets Expectations
EMP-0851,Sales,Jakarta,Senior Staff,Permanent,Agency,S1,34,2025-06-19,2025-11-05,Exited,Workload,19,8000000,17.1,20.1,3.3000000000000003,Meets Expectations
EMP-0852,Marketing,Bogor,Staff,Permanent,Campus Hiring,S2,34,2024-08-14,,Active,,35,10200000,21.2,14.8,3.6,Meets Expectations
EMP-0853,Operations,Surabaya,Staff,Contract,LinkedIn,S2,34,2024-12-22,,Active,,22,5800000,6.2,11.4,3.8,Meets Expectations
EMP-0854,Customer Service,Jakarta,Senior Staff,Permanent,Job Portal,S1,37,2025-06-23,,Active,,20,7000000,13.6,15.8,3.1,Meets Expectations
EMP-0855,Customer Service,Jakarta,Staff,Permanent,Referral,S1,35,2025-11-09,,Active,,17,6100000,8.3,10.0,3.2,Meets Expectations
EMP-0856,Customer Service,Bogor,Staff,Contract,Job Portal,SMA/SMK,31,2024-01-06,2024-09-13,Exited,Career Growth,21,6800000,8.5,6.5,4.2,Meets Expectations
EMP-0857,Sales,Bogor,Senior Staff,Contract,Job Portal,S1,30,2025-08-01,2025-12-22,Exited,Personal Reason,21,13200000,11.6,6.8,4.2,Meets Expectations
EMP-0858,Sales,Bandung,Supervisor,Permanent,Internal Mobility,S1,28,2024-12-05,2025-02-25,Exited,Workload,19,9300000,9.6,18.5,4.7,Exceeds Expectations
EMP-0859,Sales,Jakarta,Staff,Permanent,Internal Mobility,S1,20,2025-09-04,,Active,,7,6000000,20.7,27.8,3.3000000000000003,Meets Expectations
EMP-0860,Customer Service,Jakarta,Staff,Permanent,Job Portal,S1,26,2024-05-27,,Active,,29,6400000,14.9,10.1,3.2,Meets Expectations
EMP-0861,Human Resources,Jakarta,Staff,Contract,LinkedIn,S1,29,2024-01-16,,Active,,33,10900000,17.5,8.7,3.1,Meets Expectations
EMP-0862,Operations,Jakarta,Staff,Contract,Campus Hiring,S1,29,2024-01-14,,Active,,40,8200000,8.2,15.7,4.7,Meets Expectations
EMP-0863,Sales,Bogor,Staff,Permanent,Referral,SMA/SMK,29,2024-12-17,,Active,,11,6500000,15.8,18.9,3.7,Meets Expectations
EMP-0864,Customer Service,Bandung,Senior Staff,Contract,LinkedIn,SMA/SMK,31,2025-04-16,,Active,,17,7800000,15.3,4.2,4.7,Meets Expectations
EMP-0865,Customer Service,Jakarta,Staff,Contract,Campus Hiring,S1,30,2024-10-10,2025-06-21,Exited,Personal Reason,32,8300000,34.0,26.4,3.6999999999999997,Meets Expectations
